user_id, segment_id, segment_name         , total_orders, completed_orders, bad_orders, cancellation_rate  , days_since_signup
U005179,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               513
U005180,          0, Low Frequency Users  ,          4.0,              1.0,        2.0, 0.5                ,               808
U005181,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               556
U005182,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               256
U005183,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               396
U005184,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               390
U005185,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               549
U005186,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               639
U005187,          0, Low Frequency Users  ,          4.0,              1.0,        2.0, 0.5                ,               717
U005188,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               215
U005189,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               397
U005190,          0, Low Frequency Users  ,          3.0,              2.0,        1.0, 0.3333333333333333 ,               526
U005191,          0, Low Frequency Users  ,          5.0,              1.0,        4.0, 0.8                ,               209
U005192,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               833
U005193,          0, Low Frequency Users  ,          3.0,              1.0,        0.0, 0.0                ,               711
U005194,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               272
U005195,          0, Low Frequency Users  ,          4.0,              1.0,        0.0, 0.0                ,               774
U005196,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               500
U005197,          1, Frequent Shoppers    ,          2.0,              0.0,        0.0, 0.0                ,               271
U005198,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               321
U005199,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               329
U005200,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               851
U005201,          1, Frequent Shoppers    ,          2.0,              0.0,        1.0, 0.5                ,               236
U005202,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               542
U005203,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               682
U005204,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               761
U005205,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               369
U005206,          1, Frequent Shoppers    ,          2.0,              0.0,        0.0, 0.0                ,               178
U005207,          1, Frequent Shoppers    ,          2.0,              0.0,        0.0, 0.0                ,               248
U005208,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               207
U005209,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               803
U005210,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               546
U005211,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               406
U005212,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               802
U005213,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               355
U005214,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               528
U005215,          1, Frequent Shoppers    ,          2.0,              0.0,        0.0, 0.0                ,               466
U005216,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               281
U005217,          2, Risky Frequent Buyers,          3.0,              0.0,        1.0, 0.3333333333333333 ,               854
U005218,          0, Low Frequency Users  ,          3.0,              1.0,        0.0, 0.0                ,               271
U005219,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               641
U005220,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               509
U005221,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               315
U005222,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               500
U005223,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               688
U005224,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               697
U005225,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               664
U005226,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               247
U005227,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               816
U005228,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               849
U005229,          1, Frequent Shoppers    ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               298
U005230,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               426
U005231,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               375
U005232,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               606
U005233,          0, Low Frequency Users  ,          2.0,              2.0,        0.0, 0.0                ,               225
U005234,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               709
U005235,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               603
U005236,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               284
U005237,          0, Low Frequency Users  ,          3.0,              2.0,        0.0, 0.0                ,               619
U005238,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               451
U005239,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               838
U005240,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               474
U005241,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               303
U005242,          1, Frequent Shoppers    ,          2.0,              0.0,        0.0, 0.0                ,               181
U005243,          2, Risky Frequent Buyers,          2.0,              0.0,        0.0, 0.0                ,               747
U005244,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               624
U005245,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               521
U005246,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               625
U005247,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               197
U005248,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               430
U005249,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               430
U005250,          2, Risky Frequent Buyers,          2.0,              0.0,        1.0, 0.5                ,               764
U005251,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               785
U005252,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               790
U005253,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               538
U005254,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               612
U005255,          0, Low Frequency Users  ,          3.0,              1.0,        0.0, 0.0                ,               319
U005256,          2, Risky Frequent Buyers,          3.0,              0.0,        1.0, 0.3333333333333333 ,               702
U005257,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               739
U005258,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               546
U005259,          0, Low Frequency Users  ,          3.0,              1.0,        0.0, 0.0                ,               299
U005260,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               393
U005261,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               291
U005262,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               613
U005263,          0, Low Frequency Users  ,          3.0,              1.0,        2.0, 0.6666666666666666 ,               192
U005264,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               614
U005265,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               211
U005266,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               785
U005267,          2, Risky Frequent Buyers,          2.0,              0.0,        0.0, 0.0                ,               860
U005268,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               578
U005269,          0, Low Frequency Users  ,          4.0,              3.0,        1.0, 0.25               ,               797
U005270,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               361
U005271,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               334
U005272,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               485
U005273,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               306
U005274,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               421
U005275,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               206
U005276,          0, Low Frequency Users  ,          6.0,              1.0,        3.0, 0.5                ,               808
U005277,          0, Low Frequency Users  ,          3.0,              1.0,        2.0, 0.6666666666666666 ,               672
U005278,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               548
U005279,          0, Low Frequency Users  ,          4.0,              1.0,        3.0, 0.75               ,               429
U005280,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               346
U005281,          1, Frequent Shoppers    ,          2.0,              1.0,        0.0, 0.0                ,               325
U005282,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               733
U005283,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               749
U005284,          0, Low Frequency Users  ,          4.0,              1.0,        2.0, 0.5                ,               571
U005285,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               745
U005286,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               427
U005287,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               465
U005288,          0, Low Frequency Users  ,          4.0,              1.0,        3.0, 0.75               ,               284
U005289,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               567
U005290,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               853
U005291,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               252
U005292,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               766
U005293,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               466
U005294,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               231
U005295,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               450
U005296,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               431
U005297,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               312
U005298,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               451
U005299,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               783
U005300,          3, Bad Customers        ,          5.0,              0.0,        4.0, 0.8                ,               420
U005301,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               605
U005302,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               435
U005303,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               779
U005304,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               822
U005305,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               753
U005306,          1, Frequent Shoppers    ,          3.0,              0.0,        0.0, 0.0                ,               414
U005307,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               244
U005308,          2, Risky Frequent Buyers,          3.0,              0.0,        1.0, 0.3333333333333333 ,               667
U005309,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               798
U005310,          2, Risky Frequent Buyers,          2.0,              0.0,        1.0, 0.5                ,               850
U005311,          2, Risky Frequent Buyers,          2.0,              0.0,        0.0, 0.0                ,               847
U005312,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               311
U005313,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               619
U005314,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               686
U005315,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               361
U005316,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               452
U005317,          3, Bad Customers        ,          4.0,              0.0,        3.0, 0.75               ,               691
U005318,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               575
U005319,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               541
U005320,          0, Low Frequency Users  ,          4.0,              1.0,        2.0, 0.5                ,               646
U005321,          2, Risky Frequent Buyers,          2.0,              0.0,        1.0, 0.5                ,               818
U005322,          1, Frequent Shoppers    ,          2.0,              0.0,        1.0, 0.5                ,               207
U005323,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               574
U005324,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               256
U005325,          3, Bad Customers        ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               421
U005326,          0, Low Frequency Users  ,          3.0,              2.0,        1.0, 0.3333333333333333 ,               855
U005327,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               702
U005328,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               339
U005329,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               743
U005330,          0, Low Frequency Users  ,          3.0,              2.0,        1.0, 0.3333333333333333 ,               220
U005331,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               332
U005332,          0, Low Frequency Users  ,          3.0,              1.0,        2.0, 0.6666666666666666 ,               179
U005333,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               342
U005334,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               330
U005335,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               578
U005336,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               181
U005337,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               632
U005338,          2, Risky Frequent Buyers,          4.0,              0.0,        1.0, 0.25               ,               731
U005339,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               182
U005340,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               580
U005341,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               388
U005342,          0, Low Frequency Users  ,          3.0,              2.0,        1.0, 0.3333333333333333 ,               829
U005343,          2, Risky Frequent Buyers,          2.0,              0.0,        0.0, 0.0                ,               706
U005344,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               234
U005345,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               306
U005346,          2, Risky Frequent Buyers,          4.0,              0.0,        1.0, 0.25               ,               834
U005347,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               247
U005348,          2, Risky Frequent Buyers,          3.0,              0.0,        0.0, 0.0                ,               769
U005349,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               737
U005350,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               318
U005351,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               748
U005352,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               680
U005353,          0, Low Frequency Users  ,          4.0,              1.0,        2.0, 0.5                ,               315
U005354,          0, Low Frequency Users  ,          2.0,              2.0,        0.0, 0.0                ,               655
U005355,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               533
U005356,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               408
U005357,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               248
U005358,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               425
U005359,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               591
U005360,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               508
U005361,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               654
U005362,          2, Risky Frequent Buyers,          2.0,              1.0,        0.0, 0.0                ,               680
U005363,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               228
U005364,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               581
U005365,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               349
U005366,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               439
U005367,          2, Risky Frequent Buyers,          2.0,              1.0,        0.0, 0.0                ,               823
U005368,          2, Risky Frequent Buyers,          2.0,              0.0,        0.0, 0.0                ,               749
U005369,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               266
U005370,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               452
U005371,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               457
U005372,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               393
U005373,          0, Low Frequency Users  ,          6.0,              2.0,        3.0, 0.5                ,               235
U005374,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               210
U005375,          0, Low Frequency Users  ,          4.0,              1.0,        2.0, 0.5                ,               307
U005376,          0, Low Frequency Users  ,          5.0,              1.0,        2.0, 0.4                ,               454
U005377,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               327
U005378,          0, Low Frequency Users  ,          3.0,              1.0,        2.0, 0.6666666666666666 ,               466
U005379,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               840
U005380,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               415
U005381,          2, Risky Frequent Buyers,          2.0,              1.0,        1.0, 0.5                ,               825
U005382,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               537
U005383,          0, Low Frequency Users  ,          4.0,              1.0,        0.0, 0.0                ,               355
U005384,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               520
U005385,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               444
U005386,          0, Low Frequency Users  ,          6.0,              3.0,        1.0, 0.16666666666666666,               503
U005387,          1, Frequent Shoppers    ,          2.0,              1.0,        0.0, 0.0                ,               388
U005388,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               519
U005389,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               670
U005390,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               700
U005391,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               184
U005392,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               646
U005393,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               503
U005394,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               419
U005395,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               267
U005396,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               756
U005397,          0, Low Frequency Users  ,          2.0,              1.0,        0.0, 0.0                ,               421
U005398,          0, Low Frequency Users  ,          2.0,              2.0,        0.0, 0.0                ,               397
U005399,          0, Low Frequency Users  ,          2.0,              1.0,        0.0, 0.0                ,               447
U005400,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               382
U005401,          3, Bad Customers        ,          5.0,              0.0,        2.0, 0.4                ,               655
U005402,          2, Risky Frequent Buyers,          2.0,              0.0,        1.0, 0.5                ,               848
U005403,          2, Risky Frequent Buyers,          2.0,              0.0,        1.0, 0.5                ,               860
U005404,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               787
U005405,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               701
U005406,          2, Risky Frequent Buyers,          3.0,              0.0,        1.0, 0.3333333333333333 ,               691
U005407,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               425
U005408,          2, Risky Frequent Buyers,          2.0,              1.0,        0.0, 0.0                ,               745
U005409,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               742
U005410,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               335
U005411,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               418
U005412,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               219
U005413,          3, Bad Customers        ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               378
U005414,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               388
U005415,          3, Bad Customers        ,          3.0,              0.0,        3.0, 1.0                ,               556
U005416,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               748
U005417,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               418
U005418,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               588
U005419,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               600
U005420,          0, Low Frequency Users  ,          4.0,              1.0,        1.0, 0.25               ,               707
U005421,          1, Frequent Shoppers    ,          2.0,              0.0,        0.0, 0.0                ,               225
U005422,          2, Risky Frequent Buyers,          2.0,              0.0,        0.0, 0.0                ,               602
U005423,          0, Low Frequency Users  ,          4.0,              1.0,        1.0, 0.25               ,               831
U005424,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               771
U005425,          2, Risky Frequent Buyers,          2.0,              1.0,        0.0, 0.0                ,               818
U005426,          0, Low Frequency Users  ,          4.0,              2.0,        1.0, 0.25               ,               832
U005427,          3, Bad Customers        ,          3.0,              0.0,        3.0, 1.0                ,               382
U005428,          0, Low Frequency Users  ,          3.0,              1.0,        0.0, 0.0                ,               362
U005429,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               328
U005430,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               721
U005431,          0, Low Frequency Users  ,          3.0,              1.0,        0.0, 0.0                ,               318
U005432,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               545
U005433,          1, Frequent Shoppers    ,          2.0,              0.0,        0.0, 0.0                ,               313
U005434,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               211
U005435,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               237
U005436,          0, Low Frequency Users  ,          3.0,              1.0,        2.0, 0.6666666666666666 ,               675
U005437,          0, Low Frequency Users  ,          4.0,              1.0,        2.0, 0.5                ,               742
U005438,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               517
U005439,          2, Risky Frequent Buyers,          2.0,              1.0,        0.0, 0.0                ,               753
U005440,          2, Risky Frequent Buyers,          3.0,              0.0,        0.0, 0.0                ,               779
U005441,          0, Low Frequency Users  ,          6.0,              2.0,        2.0, 0.3333333333333333 ,               543
U005442,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               425
U005443,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               209
U005444,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               475
U005445,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               327
U005446,          0, Low Frequency Users  ,          5.0,              1.0,        1.0, 0.2                ,               536
U005447,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               360
U005448,          0, Low Frequency Users  ,          2.0,              1.0,        0.0, 0.0                ,               410
U005449,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               663
U005450,          0, Low Frequency Users  ,          2.0,              1.0,        0.0, 0.0                ,               480
U005451,          2, Risky Frequent Buyers,          3.0,              0.0,        0.0, 0.0                ,               803
U005452,          2, Risky Frequent Buyers,          2.0,              0.0,        1.0, 0.5                ,               741
U005453,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               785
U005454,          3, Bad Customers        ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               446
U005455,          0, Low Frequency Users  ,          5.0,              2.0,        1.0, 0.2                ,               366
U005456,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               754
U005457,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               511
U005458,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               577
U005459,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               481
U005460,          2, Risky Frequent Buyers,          2.0,              0.0,        0.0, 0.0                ,               632
U005461,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               282
U005462,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               749
U005463,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               631
U005464,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               259
U005465,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               771
U005466,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               731
U005467,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               436
U005468,          2, Risky Frequent Buyers,          2.0,              0.0,        1.0, 0.5                ,               785
U005469,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               397
U005470,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               191
U005471,          2, Risky Frequent Buyers,          2.0,              1.0,        0.0, 0.0                ,               769
U005472,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               228
U005473,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               528
U005474,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               229
U005475,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               501
U005476,          0, Low Frequency Users  ,          2.0,              2.0,        0.0, 0.0                ,               181
U005477,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               790
U005478,          2, Risky Frequent Buyers,          2.0,              0.0,        1.0, 0.5                ,               804
U005479,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               505
U005480,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               347
U005481,          0, Low Frequency Users  ,          5.0,              1.0,        2.0, 0.4                ,               613
U005482,          1, Frequent Shoppers    ,          2.0,              1.0,        0.0, 0.0                ,               344
U005483,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               639
U005484,          0, Low Frequency Users  ,          2.0,              1.0,        0.0, 0.0                ,               427
U005485,          1, Frequent Shoppers    ,          2.0,              0.0,        0.0, 0.0                ,               365
U005486,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               518
U005487,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               520
U005488,          1, Frequent Shoppers    ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               249
U005489,          0, Low Frequency Users  ,          3.0,              2.0,        0.0, 0.0                ,               387
U005490,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               859
U005491,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               782
U005492,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               544
U005493,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               787
U005494,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               650
U005495,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               342
U005496,          0, Low Frequency Users  ,          4.0,              2.0,        0.0, 0.0                ,               603
U005497,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               658
U005498,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               551
