user_id,avg_order_value,monthly_spending,products_in_latest_month,categories_in_latest_month,product_prices_in_latest_month
U005365,0.0,0.0,[],[],[]
U005366,0.0,0.0,[],[],[]
U005367,44.4,44.4,['Orion Approach'],['Pet Supplies'],[44.4]
U005368,0.0,0.0,[],[],[]
U005369,1360.3,1360.3,['Solace Song'],['Electronics'],[680.15]
U005370,0.0,0.0,[],[],[]
U005371,0.0,0.0,[],[],[]
U005372,497.16,497.16,"['NeoTech Reason', 'Pulse Physical', 'Orion Why', 'Nimbus Present']","['Pet Supplies', 'Automotive', 'Beauty', 'Pet Supplies']","[22.25, 300.24, 98.92, 53.5]"
U005373,828.7549999999999,584.18,"['Willow Amount', 'GreenLeaf Score', 'NeoTech Turn']","['Beauty', 'Pet Supplies', 'Home & Kitchen']","[129.49, 58.41, 69.46]"
U005374,251.12,251.12,['Acme Road'],['Home & Kitchen'],[125.56]
U005375,549.32,549.32,['Everest May'],['Clothing'],[274.66]
U005376,2448.69,2448.69,"['GreenLeaf Glass', 'Astra Support']","['Electronics', 'Clothing']","[798.6, 52.89]"
U005377,0.0,0.0,[],[],[]
U005378,756.54,756.54,"['NeoTech Purpose', 'Zenith Civil']","['Automotive', 'Toys']","[705.88, 50.66]"
U005379,0.0,0.0,[],[],[]
U005380,0.0,0.0,[],[],[]
U005381,628.13,628.13,['Everest Minute'],['Home & Kitchen'],[628.13]
U005382,177.94,177.94,['Everest Compare'],['Sports'],[88.97]
U005383,23.41,23.41,['Zenith Cold'],['Groceries'],[23.41]
U005384,1177.5,1177.5,"['Orion Upon', 'Orion Race', 'Everest Even', 'Acme Support']","['Home & Kitchen', 'Automotive', 'Beauty', 'Books']","[400.2, 492.48, 124.31, 36.2]"
U005385,0.0,0.0,[],[],[]
U005386,221.91333333333333,103.4,"['Solace Other', 'GreenLeaf Pull']","['Pet Supplies', 'Books']","[47.96, 55.44]"
U005387,29.34,29.34,['NeoTech Civil'],['Toys'],[29.34]
U005388,0.0,0.0,[],[],[]
U005389,1849.04,1849.04,"['Willow Need', 'Astra Town', 'Everest Later', 'Zenith Need']","['Electronics', 'Books', 'Toys', 'Electronics']","[1287.95, 60.85, 13.01, 474.22]"
U005390,0.0,0.0,[],[],[]
U005391,140.73,140.73,"['NeoTech Late', 'NeoTech Yourself']","['Groceries', 'Sports']","[16.14, 124.59]"
U005392,77.99,77.99,['Astra Cup'],['Pet Supplies'],[77.99]
U005393,0.0,0.0,[],[],[]
U005394,0.0,0.0,[],[],[]
U005395,0.0,0.0,[],[],[]
U005396,0.0,0.0,[],[],[]
U005397,247.77,247.77,"['Nimbus Possible', 'Pulse Start']","['Clothing', 'Home & Kitchen']","[76.19, 85.79]"
U005398,176.2,52.95,"['NeoTech Act', 'Harbor By']","['Toys', 'Groceries']","[31.04, 21.91]"
U005399,114.66,114.66,['NeoTech Democrat'],['Clothing'],[114.66]
U005400,0.0,0.0,[],[],[]
U005401,0.0,0.0,[],[],[]
U005402,0.0,0.0,[],[],[]
U005403,0.0,0.0,[],[],[]
U005404,0.0,0.0,[],[],[]
U005405,385.59,385.59,['Zenith Board'],['Beauty'],[128.53]
U005406,0.0,0.0,[],[],[]
U005407,0.0,0.0,[],[],[]
U005408,311.83,311.83,"['GreenLeaf Study', 'Orion Film', 'Zenith Price']","['Sports', 'Books', 'Books']","[58.83, 54.48, 99.26]"
U005409,0.0,0.0,[],[],[]
U005410,0.0,0.0,[],[],[]
U005411,0.0,0.0,[],[],[]
U005412,114.03,114.03,['Everest Show'],['Toys'],[114.03]
U005413,0.0,0.0,[],[],[]
U005414,0.0,0.0,[],[],[]
U005415,0.0,0.0,[],[],[]
U005416,0.0,0.0,[],[],[]
U005417,0.0,0.0,[],[],[]
U005418,0.0,0.0,[],[],[]
U005419,8.24,8.24,['Willow Radio'],['Pet Supplies'],[8.24]
U005420,570.57,570.57,['Everest Miss'],['Automotive'],[570.57]
U005421,0.0,0.0,[],[],[]
U005422,0.0,0.0,[],[],[]
U005423,1542.77,1542.77,"['Solace Car', 'Astra Establish', 'Nimbus Young', 'Willow Community', 'GreenLeaf Simply']","['Clothing', 'Sports', 'Beauty', 'Electronics', 'Beauty']","[135.38, 13.29, 167.72, 1194.94, 31.44]"
U005424,0.0,0.0,[],[],[]
U005425,52.41,52.41,"['Harbor Pick', 'Astra Cell']","['Toys', 'Beauty']","[14.7, 37.71]"
U005426,1301.81,1940.79,"['Astra Deal', 'Orion Increase']","['Toys', 'Electronics']","[109.35, 610.48]"
U005427,0.0,0.0,[],[],[]
U005428,229.12,229.12,['Zenith World'],['Beauty'],[114.56]
U005429,0.0,0.0,[],[],[]
U005430,0.0,0.0,[],[],[]
U005431,36.72,36.72,"['Acme Financial', 'Orion Consider']","['Groceries', 'Groceries']","[2.75, 9.49]"
U005432,0.0,0.0,[],[],[]
U005433,0.0,0.0,[],[],[]
U005434,265.37,265.37,['Acme Discuss'],['Sports'],[265.37]
U005435,211.32,211.32,"['Everest Since', 'Everest Rock']","['Clothing', 'Clothing']","[138.24, 36.54]"
U005436,219.72,219.72,['Everest Beautiful'],['Sports'],[219.72]
U005437,56.87,56.87,['GreenLeaf Mr'],['Beauty'],[56.87]
U005438,0.0,0.0,[],[],[]
U005439,245.8,245.8,"['Zenith Almost', 'Astra Cost', 'Astra President', 'Willow Turn']","['Home & Kitchen', 'Beauty', 'Books', 'Sports']","[63.21, 52.25, 28.99, 38.14]"
U005440,0.0,0.0,[],[],[]
U005441,238.55,288.48,"['Harbor Financial', 'Willow Store']","['Sports', 'Beauty']","[241.98, 46.5]"
U005442,28.52,28.52,['Zenith War'],['Beauty'],[28.52]
U005443,0.0,0.0,[],[],[]
U005444,0.0,0.0,[],[],[]
U005445,0.0,0.0,[],[],[]
U005446,63.38,63.38,['NeoTech Clear'],['Pet Supplies'],[63.38]
U005447,0.0,0.0,[],[],[]
U005448,64.3,64.3,['Everest Line'],['Home & Kitchen'],[32.15]
U005449,0.0,0.0,[],[],[]
U005450,687.51,687.51,['Astra Likely'],['Automotive'],[687.51]
U005451,0.0,0.0,[],[],[]
U005452,0.0,0.0,[],[],[]
U005453,0.0,0.0,[],[],[]
U005454,0.0,0.0,[],[],[]
U005455,64.46,9.1,['Nimbus Nice'],['Groceries'],[9.1]
U005456,0.0,0.0,[],[],[]
U005457,0.0,0.0,[],[],[]
U005458,0.0,0.0,[],[],[]
U005459,0.0,0.0,[],[],[]
U005460,0.0,0.0,[],[],[]
U005461,0.0,0.0,[],[],[]
U005462,0.0,0.0,[],[],[]
U005463,163.23,163.23,['Pulse Soon'],['Pet Supplies'],[54.41]
U005464,0.0,0.0,[],[],[]
U005465,159.73,159.73,"['Solace Strong', 'Willow Week']","['Toys', 'Toys']","[79.25, 40.24]"
U005466,0.0,0.0,[],[],[]
U005467,0.0,0.0,[],[],[]
U005468,0.0,0.0,[],[],[]
U005469,0.0,0.0,[],[],[]
U005470,362.98,362.98,"['Harbor Who', 'Pulse Look', 'Everest Almost']","['Beauty', 'Groceries', 'Beauty']","[142.59, 11.71, 104.34]"
U005471,946.47,946.47,"['Willow Old', 'Pulse The', 'Solace Official', 'Everest Stock', 'NeoTech Production']","['Automotive', 'Toys', 'Books', 'Sports', 'Clothing']","[116.13, 68.81, 62.17, 294.72, 109.92]"
U005472,0.0,0.0,[],[],[]
U005473,1942.87,1942.87,"['Orion Management', 'Everest Short', 'Orion International', 'Acme American', 'NeoTech Develop']","['Clothing', 'Groceries', 'Electronics', 'Electronics', 'Books']","[57.54, 9.32, 955.5, 725.63, 35.24]"
U005474,0.0,0.0,[],[],[]
U005475,0.0,0.0,[],[],[]
U005476,76.22,97.3,"['Willow Her', 'Pulse A']","['Toys', 'Sports']","[44.59, 17.57]"
U005477,0.0,0.0,[],[],[]
U005478,0.0,0.0,[],[],[]
U005479,0.0,0.0,[],[],[]
U005480,0.0,0.0,[],[],[]
U005481,66.75,66.75,['NeoTech Reason'],['Pet Supplies'],[22.25]
U005482,540.33,540.33,"['Everest Show', 'Zenith Check']","['Toys', 'Toys']","[114.03, 104.09]"
U005483,0.0,0.0,[],[],[]
U005484,611.37,611.37,"['Astra Can', 'Everest Also', 'Orion Particularly', 'Everest Child']","['Groceries', 'Groceries', 'Clothing', 'Home & Kitchen']","[16.88, 5.74, 92.28, 103.97]"
U005485,0.0,0.0,[],[],[]
U005486,0.0,0.0,[],[],[]
U005487,0.0,0.0,[],[],[]
U005488,0.0,0.0,[],[],[]
U005489,579.64,384.39,"['Harbor Seek', 'Astra Get']","['Sports', 'Home & Kitchen']","[162.91, 221.48]"
U005490,0.0,0.0,[],[],[]
U005491,0.0,0.0,[],[],[]
U005492,0.0,0.0,[],[],[]
U005493,0.0,0.0,[],[],[]
U005494,0.0,0.0,[],[],[]
U005495,0.0,0.0,[],[],[]
U005496,512.09,90.57,['Harbor Cup'],['Clothing'],[90.57]
U005497,0.0,0.0,[],[],[]
U005498,0.0,0.0,[],[],[]
U005499,580.21,65.37,['NeoTech Hair'],['Pet Supplies'],[65.37]
U005500,0.0,0.0,[],[],[]
U005501,0.0,0.0,[],[],[]
U005502,302.37,302.37,"['GreenLeaf Billion', 'Willow Pressure', 'Zenith Within']","['Pet Supplies', 'Home & Kitchen', 'Clothing']","[40.72, 61.86, 199.79]"
U005503,0.0,0.0,[],[],[]
U005504,0.0,0.0,[],[],[]
U005505,593.5666666666667,1288.26,"['Solace Really', 'GreenLeaf Wrong']","['Electronics', 'Sports']","[536.33, 215.6]"
U005506,0.0,0.0,[],[],[]
U005507,0.0,0.0,[],[],[]
U005508,0.0,0.0,[],[],[]
U005509,0.0,0.0,[],[],[]
U005510,110.55,110.55,"['Harbor National', 'Astra Federal']","['Clothing', 'Books']","[23.92, 38.79]"
U005511,0.0,0.0,[],[],[]
U005512,37.9,37.9,['Harbor Per'],['Pet Supplies'],[37.9]
U005513,0.0,0.0,[],[],[]
U005514,820.17,820.17,"['Willow Leader', 'Zenith Way']","['Home & Kitchen', 'Clothing']","[408.71, 205.73]"
U005515,255.44,255.44,"['Harbor Discover', 'Everest Church', 'GreenLeaf Happen']","['Books', 'Beauty', 'Groceries']","[51.45, 58.95, 27.14]"
U005516,0.0,0.0,[],[],[]
U005517,0.0,0.0,[],[],[]
U005518,307.54,307.54,['Nimbus You'],['Sports'],[307.54]
U005519,0.0,0.0,[],[],[]
U005520,621.82,621.82,"['Harbor Nature', 'Astra Key']","['Sports', 'Electronics']","[146.17, 475.65]"
U005521,0.0,0.0,[],[],[]
U005522,104.04,104.04,"['Nimbus Sound', 'GreenLeaf Whatever']","['Books', 'Toys']","[22.36, 81.68]"
U005523,413.78,413.78,"['Willow Property', 'GreenLeaf Green', 'Solace Education']","['Toys', 'Pet Supplies', 'Sports']","[100.66, 10.52, 180.9]"
U005524,279.09,279.09,['GreenLeaf Idea'],['Electronics'],[279.09]
U005525,0.0,0.0,[],[],[]
U005526,281.15999999999997,354.58,"['Everest Parent', 'Astra Another', 'NeoTech Act']","['Sports', 'Toys', 'Toys']","[235.46, 26.0, 31.04]"
U005527,0.0,0.0,[],[],[]
U005528,0.0,0.0,[],[],[]
U005529,95.045,39.96,['Zenith Television'],['Books'],[39.96]
U005530,848.26,848.26,"['Acme Majority', 'Nimbus Happy', 'NeoTech My', 'Nimbus Radio']","['Home & Kitchen', 'Groceries', 'Automotive', 'Books']","[405.41, 11.67, 155.2, 60.39]"
U005531,0.0,0.0,[],[],[]
U005532,0.0,0.0,[],[],[]
U005533,0.0,0.0,[],[],[]
U005534,0.0,0.0,[],[],[]
U005535,742.73,742.73,"['NeoTech Pick', 'Zenith Black', 'Acme Design', 'Astra Move', 'Willow Student']","['Pet Supplies', 'Automotive', 'Groceries', 'Electronics', 'Pet Supplies']","[37.84, 111.61, 5.55, 244.36, 23.33]"
U005536,2132.3,2132.3,"['GreenLeaf Plan', 'Astra Sometimes', 'Harbor Much']","['Automotive', 'Pet Supplies', 'Sports']","[685.59, 82.4, 226.24]"
U005537,0.0,0.0,[],[],[]
U005538,48.4,95.08,['Pulse Certainly'],['Toys'],[95.08]
U005539,0.0,0.0,[],[],[]
U005540,0.0,0.0,[],[],[]
U005541,0.0,0.0,[],[],[]
U005542,0.0,0.0,[],[],[]
U005543,0.0,0.0,[],[],[]
U005544,13.04,13.04,['Astra Federal'],['Pet Supplies'],[6.52]
U005545,0.0,0.0,[],[],[]
U005546,884.34,884.34,"['Everest Nearly', 'Harbor Crime', 'Willow Wind']","['Automotive', 'Toys', 'Books']","[794.73, 72.33, 17.28]"
U005547,0.0,0.0,[],[],[]
U005548,0.0,0.0,[],[],[]
U005549,0.0,0.0,[],[],[]
U005550,0.0,0.0,[],[],[]
U005551,234.34,234.34,"['Willow Property', 'GreenLeaf Painting']","['Toys', 'Beauty']","[100.66, 33.02]"
U005552,770.87,770.87,"['Nimbus Safe', 'Everest Air', 'Zenith Road']","['Automotive', 'Sports', 'Automotive']","[413.42, 199.78, 157.67]"
U005553,495.38,495.38,"['Astra Hospital', 'Acme Type', 'Acme Others', 'Willow Report']","['Pet Supplies', 'Automotive', 'Home & Kitchen', 'Books']","[92.17, 201.36, 75.19, 63.33]"
U005554,0.0,0.0,[],[],[]
U005555,110.72,110.72,['Pulse Money'],['Beauty'],[110.72]
U005556,0.0,0.0,[],[],[]
U005557,380.0,380.0,"['Astra Can', 'Zenith Begin']","['Groceries', 'Electronics']","[16.88, 363.12]"
U005558,0.0,0.0,[],[],[]
U005559,172.94,172.94,['Everest Benefit'],['Clothing'],[86.47]
U005560,98.82,98.82,"['Astra Town', 'Zenith Turn', 'GreenLeaf Cut']","['Books', 'Groceries', 'Clothing']","[60.85, 17.65, 20.32]"
U005561,0.0,0.0,[],[],[]
U005562,0.0,0.0,[],[],[]
U005563,0.0,0.0,[],[],[]
U005564,0.0,0.0,[],[],[]
U005565,295.08,295.08,"['Everest Organization', 'GreenLeaf Star']","['Beauty', 'Beauty']","[69.22, 156.64]"
U005566,0.0,0.0,[],[],[]
U005567,414.96,414.96,"['Orion Push', 'Astra My']","['Pet Supplies', 'Home & Kitchen']","[65.95, 349.01]"
U005568,0.0,0.0,[],[],[]
U005569,0.0,0.0,[],[],[]
U005570,0.0,0.0,[],[],[]
U005571,0.0,0.0,[],[],[]
U005572,0.0,0.0,[],[],[]
U005573,0.0,0.0,[],[],[]
U005574,0.0,0.0,[],[],[]
U005575,0.0,0.0,[],[],[]
U005576,0.0,0.0,[],[],[]
U005577,0.0,0.0,[],[],[]
U005578,0.0,0.0,[],[],[]
U005579,0.0,0.0,[],[],[]
U005580,0.0,0.0,[],[],[]
U005581,467.635,697.76,['Willow Rich'],['Electronics'],[697.76]
U005582,0.0,0.0,[],[],[]
U005583,0.0,0.0,[],[],[]
U005584,69.57,69.57,['NeoTech Continue'],['Pet Supplies'],[69.57]
U005585,40.28,40.28,['Harbor Success'],['Sports'],[20.14]
U005586,455.52,455.52,"['Acme Computer', 'Zenith Garden']","['Electronics', 'Books']","[401.3, 54.22]"
U005587,0.0,0.0,[],[],[]
U005588,1078.4,1078.4,"['Everest Child', 'Zenith Hotel', 'Zenith Create']","['Sports', 'Clothing', 'Electronics']","[197.07, 76.18, 805.15]"
U005589,0.0,0.0,[],[],[]
U005590,0.0,0.0,[],[],[]
U005591,143.9,143.9,['Zenith Again'],['Toys'],[143.9]
U005592,0.0,0.0,[],[],[]
U005593,0.0,0.0,[],[],[]
U005594,0.0,0.0,[],[],[]
U005595,190.22,190.22,['Solace Budget'],['Sports'],[190.22]
U005596,0.0,0.0,[],[],[]
U005597,533.6800000000001,474.22,['Zenith Need'],['Electronics'],[474.22]
U005598,1397.4250000000002,10.78,['Zenith Appear'],['Groceries'],[10.78]
U005599,0.0,0.0,[],[],[]
U005600,1577.57,1577.57,"['NeoTech Standard', 'Orion Number']","['Sports', 'Electronics']","[119.52, 1338.53]"
U005601,0.0,0.0,[],[],[]
U005602,69.68,69.68,['Nimbus Risk'],['Beauty'],[69.68]
U005603,0.0,0.0,[],[],[]
U005604,0.0,0.0,[],[],[]
U005605,0.0,0.0,[],[],[]
U005606,0.0,0.0,[],[],[]
U005607,0.0,0.0,[],[],[]
U005608,1686.1350000000002,696.72,"['NeoTech Build', 'Astra Upon', 'GreenLeaf Painting', 'NeoTech Movement']","['Clothing', 'Toys', 'Clothing', 'Home & Kitchen']","[104.02, 20.58, 227.28, 172.42]"
U005609,0.0,0.0,[],[],[]
U005610,145.16333333333333,31.57,['Harbor Ever'],['Sports'],[31.57]
U005611,0.0,0.0,[],[],[]
U005612,0.0,0.0,[],[],[]
U005613,1055.43,1055.43,"['GreenLeaf Lead', 'Nimbus Much', 'Acme Factor']","['Groceries', 'Sports', 'Electronics']","[10.42, 223.28, 273.91]"
U005614,0.0,0.0,[],[],[]
U005615,0.0,0.0,[],[],[]
U005616,301.22,301.22,"['Orion Second', 'NeoTech In', 'NeoTech Professor', 'Orion Gas']","['Pet Supplies', 'Toys', 'Groceries', 'Beauty']","[103.47, 98.81, 13.13, 59.55]"
U005617,68.33,68.33,['Harbor Foreign'],['Automotive'],[68.33]
U005618,1898.0950000000003,1702.64,"['Acme Two', 'Zenith Economy']","['Beauty', 'Electronics']","[22.62, 840.01]"
U005619,0.0,0.0,[],[],[]
U005620,0.0,0.0,[],[],[]
U005621,912.6,912.6,"['Zenith Create', 'Nimbus Condition', 'Nimbus Approach']","['Electronics', 'Toys', 'Groceries']","[805.15, 42.19, 32.63]"
U005622,0.0,0.0,[],[],[]
U005623,0.0,0.0,[],[],[]
U005624,0.0,0.0,[],[],[]
U005625,0.0,0.0,[],[],[]
U005626,0.0,0.0,[],[],[]
U005627,229.495,447.42,"['Orion Upon', 'Everest Else', 'Zenith Citizen']","['Home & Kitchen', 'Books', 'Pet Supplies']","[400.2, 15.87, 31.35]"
U005628,46.89,46.89,['Zenith Argue'],['Toys'],[46.89]
U005629,0.0,0.0,[],[],[]
U005630,0.0,0.0,[],[],[]
U005631,877.15,877.15,"['Acme Stock', 'Astra Anyone', 'Orion Coach']","['Home & Kitchen', 'Electronics', 'Electronics']","[128.31, 99.56, 649.28]"
U005632,56.94,56.94,"['Orion Garden', 'Nimbus Sound']","['Groceries', 'Books']","[34.58, 22.36]"
U005633,0.0,0.0,[],[],[]
U005634,0.0,0.0,[],[],[]
U005635,157.0,157.0,['Acme Memory'],['Clothing'],[157.0]
U005636,0.0,0.0,[],[],[]
U005637,0.0,0.0,[],[],[]
U005638,0.0,0.0,[],[],[]
U005639,0.0,0.0,[],[],[]
U005640,177.89,177.89,"['Zenith Check', 'Astra Who', 'Acme Them']","['Toys', 'Books', 'Pet Supplies']","[104.09, 46.57, 27.23]"
U005641,0.0,0.0,[],[],[]
U005642,0.0,0.0,[],[],[]
U005643,0.0,0.0,[],[],[]
U005644,0.0,0.0,[],[],[]
U005645,0.0,0.0,[],[],[]
U005646,0.0,0.0,[],[],[]
U005647,0.0,0.0,[],[],[]
U005648,785.81,785.81,"['Orion Capital', 'Astra Lose']","['Electronics', 'Beauty']","[567.39, 218.42]"
U005649,0.0,0.0,[],[],[]
U005650,0.0,0.0,[],[],[]
U005651,0.0,0.0,[],[],[]
U005652,0.0,0.0,[],[],[]
U005653,93.84,93.84,['Acme Foot'],['Toys'],[93.84]
U005654,15.66,15.66,['Everest Type'],['Groceries'],[15.66]
U005655,0.0,0.0,[],[],[]
U005656,0.0,0.0,[],[],[]
U005657,0.0,0.0,[],[],[]
U005658,0.0,0.0,[],[],[]
U005659,1007.03,1007.03,"['Nimbus Time', 'Solace Close']","['Home & Kitchen', 'Automotive']","[154.29, 698.45]"
U005660,0.0,0.0,[],[],[]
U005661,115.8,115.8,"['Harbor Those', 'Astra Such']","['Home & Kitchen', 'Pet Supplies']","[72.45, 43.35]"
U005662,1201.02,1201.02,"['Harbor Meeting', 'Nimbus Black', 'GreenLeaf Into', 'Orion Among']","['Pet Supplies', 'Books', 'Electronics', 'Toys']","[97.63, 25.77, 418.78, 22.4]"
U005663,0.0,0.0,[],[],[]
U005664,1413.41,1413.41,['GreenLeaf Later'],['Electronics'],[1413.41]
U005665,0.0,0.0,[],[],[]
U005666,538.38,538.38,['NeoTech Attack'],['Home & Kitchen'],[179.46]
U005667,0.0,0.0,[],[],[]
U005668,0.0,0.0,[],[],[]
U005669,0.0,0.0,[],[],[]
U005670,439.88,439.88,"['Everest Own', 'Willow Leader']","['Beauty', 'Home & Kitchen']","[31.17, 408.71]"
U005671,236.83,236.83,"['Zenith Within', 'Orion Particularly']","['Clothing', 'Clothing']","[144.55, 92.28]"
U005672,0.0,0.0,[],[],[]
U005673,0.0,0.0,[],[],[]
U005674,0.0,0.0,[],[],[]
U005675,0.0,0.0,[],[],[]
U005676,0.0,0.0,[],[],[]
U005677,0.0,0.0,[],[],[]
U005678,0.0,0.0,[],[],[]
U005679,0.0,0.0,[],[],[]
U005680,68.69,68.69,"['Everest Rock', 'Everest Line']","['Clothing', 'Home & Kitchen']","[36.54, 32.15]"
U005681,0.0,0.0,[],[],[]
U005682,0.0,0.0,[],[],[]
U005683,1260.88,1260.88,"['Everest Also', 'Harbor Coach', 'Everest Religious', 'Solace Hundred']","['Electronics', 'Home & Kitchen', 'Home & Kitchen', 'Pet Supplies']","[921.0, 104.38, 80.1, 51.8]"
U005684,0.0,0.0,[],[],[]
U005685,0.0,0.0,[],[],[]
U005686,0.0,0.0,[],[],[]
U005687,0.0,0.0,[],[],[]
U005688,0.0,0.0,[],[],[]
U005689,0.0,0.0,[],[],[]
U005690,0.0,0.0,[],[],[]
U005691,0.0,0.0,[],[],[]
U005692,25.48,25.48,['Willow Place'],['Groceries'],[25.48]
U005693,0.0,0.0,[],[],[]
U005694,115.81,115.81,['Zenith Baby'],['Clothing'],[115.81]
U005695,0.0,0.0,[],[],[]
U005696,0.0,0.0,[],[],[]
U005697,0.0,0.0,[],[],[]
U005698,429.81,409.63,"['Nimbus Someone', 'NeoTech Interesting']","['Books', 'Automotive']","[29.83, 126.6]"
U005699,308.88,308.88,"['GreenLeaf Bar', 'Pulse Look', 'Solace Owner', 'Nimbus Knowledge']","['Clothing', 'Groceries', 'Home & Kitchen', 'Sports']","[55.21, 11.71, 215.69, 26.27]"
U005700,0.0,0.0,[],[],[]
U005701,1076.53,1076.53,"['Pulse Guy', 'Willow Film', 'Solace Color', 'Astra Remain']","['Sports', 'Electronics', 'Groceries', 'Groceries']","[243.43, 811.5, 3.13, 18.47]"
U005702,1201.76,1201.76,"['Solace Make', 'Nimbus Wrong', 'Acme Night']","['Electronics', 'Automotive', 'Home & Kitchen']","[815.01, 36.34, 350.41]"
U005703,859.88,88.39,['Orion Former'],['Toys'],[88.39]
U005704,488.72,488.72,['Astra Move'],['Electronics'],[244.36]
U005705,0.0,0.0,[],[],[]
U005706,0.0,0.0,[],[],[]
U005707,0.0,0.0,[],[],[]
U005708,113.84,113.84,['Solace Six'],['Clothing'],[56.92]
U005709,0.0,0.0,[],[],[]
U005710,0.0,0.0,[],[],[]
U005711,333.32,333.32,"['Acme President', 'NeoTech What', 'Everest Also']","['Toys', 'Pet Supplies', 'Groceries']","[80.87, 84.97, 5.74]"
U005712,660.72,660.72,['Solace News'],['Automotive'],[660.72]
U005713,786.4,786.4,['Orion Ahead'],['Electronics'],[786.4]
U005714,0.0,0.0,[],[],[]
U005715,721.06,721.06,"['Harbor Movie', 'Harbor Art']","['Home & Kitchen', 'Beauty']","[305.0, 111.06]"
U005716,0.0,0.0,[],[],[]
U005717,0.0,0.0,[],[],[]
U005718,1145.95,1145.95,"['Pulse Above', 'NeoTech School', 'Zenith Guy', 'NeoTech Team', 'Zenith Lawyer']","['Toys', 'Home & Kitchen', 'Sports', 'Home & Kitchen', 'Automotive']","[72.87, 75.4, 105.34, 82.68, 734.26]"
U005719,0.0,0.0,[],[],[]
U005720,0.0,0.0,[],[],[]
U005721,0.0,0.0,[],[],[]
U005722,0.0,0.0,[],[],[]
U005723,1098.145,1236.54,"['Willow Perform', 'Solace Personal', 'Astra Capital']","['Pet Supplies', 'Beauty', 'Home & Kitchen']","[57.87, 156.31, 198.0]"
U005724,0.0,0.0,[],[],[]
U005725,0.0,0.0,[],[],[]
U005726,0.0,0.0,[],[],[]
U005727,0.0,0.0,[],[],[]
U005728,0.0,0.0,[],[],[]
U005729,1493.98,1493.98,"['Harbor Vote', 'Acme Run', 'Astra Woman', 'Nimbus Significant', 'Acme Far']","['Electronics', 'Pet Supplies', 'Clothing', 'Sports', 'Books']","[476.36, 5.59, 313.72, 105.75, 10.45]"
U005730,0.0,0.0,[],[],[]
U005731,0.0,0.0,[],[],[]
U005732,0.0,0.0,[],[],[]
U005733,597.88,597.88,"['Nimbus Serve', 'NeoTech Song', 'Zenith Too']","['Books', 'Automotive', 'Sports']","[67.08, 286.31, 110.33]"
U005734,0.0,0.0,[],[],[]
U005735,305.775,91.52,"['Everest Try', 'Harbor Two']","['Beauty', 'Books']","[63.98, 13.77]"
U005736,0.0,0.0,[],[],[]
U005737,0.0,0.0,[],[],[]
U005738,0.0,0.0,[],[],[]
U005739,0.0,0.0,[],[],[]
U005740,0.0,0.0,[],[],[]
U005741,0.0,0.0,[],[],[]
U005742,602.885,1066.0,"['Harbor Laugh', 'Zenith Lead', 'Acme Air', 'Astra Here']","['Beauty', 'Toys', 'Electronics', 'Beauty']","[254.74, 94.95, 246.31, 223.69]"
U005743,1082.03,1082.03,"['Pulse Money', 'Zenith Believe', 'Acme Trip', 'Acme Financial']","['Electronics', 'Automotive', 'Toys', 'Groceries']","[769.71, 157.95, 75.81, 2.75]"
U005744,1658.01,1658.01,"['Willow Past', 'Nimbus Stage', 'Nimbus Task', 'Acme Bank']","['Home & Kitchen', 'Automotive', 'Groceries', 'Beauty']","[264.04, 541.92, 19.99, 26.1]"
U005745,254.06,254.06,"['Everest Even', 'Willow At']","['Beauty', 'Books']","[124.31, 2.72]"
U005746,0.0,0.0,[],[],[]
U005747,0.0,0.0,[],[],[]
U005748,0.0,0.0,[],[],[]
U005749,0.0,0.0,[],[],[]
U005750,0.0,0.0,[],[],[]
U005751,0.0,0.0,[],[],[]
U005752,1126.0,965.72,"['Acme Brother', 'Astra Discuss', 'Harbor Since']","['Groceries', 'Automotive', 'Automotive']","[8.74, 291.84, 332.57]"
U005753,0.0,0.0,[],[],[]
U005754,0.0,0.0,[],[],[]
U005755,0.0,0.0,[],[],[]
U005756,300.8,300.8,['Acme Give'],['Sports'],[150.4]
U005757,0.0,0.0,[],[],[]
U005758,949.7,949.7,"['Solace At', 'Orion However', 'Solace Make', 'Acme Wrong']","['Books', 'Pet Supplies', 'Electronics', 'Clothing']","[8.47, 71.29, 815.01, 18.31]"
U005759,0.0,0.0,[],[],[]
U005760,1076.81,549.87,"['Solace Team', 'NeoTech Huge', 'Orion Blood']","['Pet Supplies', 'Home & Kitchen', 'Beauty']","[25.97, 204.78, 88.37]"
U005761,0.0,0.0,[],[],[]
U005762,0.0,0.0,[],[],[]
U005763,2358.77,2358.77,"['Astra Later', 'GreenLeaf Design']","['Automotive', 'Sports']","[687.01, 148.87]"
U005764,409.78000000000003,101.71,['Zenith International'],['Home & Kitchen'],[101.71]
U005765,126.76,126.76,['NeoTech Clear'],['Pet Supplies'],[63.38]
U005766,0.0,0.0,[],[],[]
U005767,0.0,0.0,[],[],[]
U005768,0.0,0.0,[],[],[]
U005769,0.0,0.0,[],[],[]
U005770,0.0,0.0,[],[],[]
U005771,0.0,0.0,[],[],[]
U005772,145.17,145.17,"['Zenith Myself', 'Zenith Treatment', 'Zenith Reduce']","['Sports', 'Toys', 'Books']","[77.3, 21.15, 25.57]"
U005773,0.0,0.0,[],[],[]
U005774,0.0,0.0,[],[],[]
U005775,0.0,0.0,[],[],[]
